goal ,pledged ,backers ,currency ,main_category ,duration 
2500,30,1,1,7,2592000.0
7000,0,0,1,7,2592000.0
45000,376,12,1,7,2588400.0
2500,3414,85,1,7,1814400.0
4200,4545,69,1,7,6832790.0
8888,9749,230,1,7,1728000.0
1500,232,5,1,7,2592000.0
5000,5072,32,1,7,2442914.0
1700,2420,28,1,7,1814400.0
750,0,0,1,7,1573703.0
1795,157,4,1,7,2592000.0
2,8,2,1,7,2242800.0
2000,235,10,1,7,2592000.0
2500,40,2,1,7,2592000.0
2500,211,4,1,7,2638984.0
7000,2557,31,1,7,2592000.0
25000,686,11,1,7,3024000.0
3500,0,0,1,7,2592000.0
100000,1531,16,1,7,5184000.0
4000,245,4,1,7,2588400.0
3500,840,9,1,7,1515692.0
10000,0,0,1,7,5184000.0
665,672,11,1,7,5184000.0
1000,45,2,1,7,1819068.0
10000,20,1,1,7,5184000.0
50000000,120,2,1,7,956749.0
7500,8360,97,1,7,2422800.0
800,850,26,1,7,1296000.0
50000,0,0,1,7,2592000.0
10000,141,6,1,7,5184000.0
6000,201,2,1,7,1866930.0
3200,3640,36,1,7,3337301.0
5000,463,16,1,7,2592000.0
3000,3002,37,1,7,1728000.0
2000,4090,15,1,7,2592000.0
12500,1089,4,1,7,2592000.0
2500,3515,19,1,7,2592000.0
3000,242,8,1,7,2592000.0
2000,50,2,1,7,2592000.0
3000,4600,79,1,7,2592000.0
7500,0,0,1,7,2592000.0
5000,1096,7,1,7,5184000.0
5000,2401,56,1,7,5055269.0
5000,6,2,1,7,864000.0
2000,446,12,1,7,2588400.0
7000,8544,44,1,7,5184000.0
25000,0,0,1,7,1296000.0
1000,132,4,1,7,2592000.0
500,530,14,1,7,864000.0
2200,120,3,1,7,3800137.0
1000,0,0,1,7,1191543.0
1000,1454,46,1,7,702810.0
500,0,0,1,7,2592000.0
1200,1460,19,1,7,2592000.0
15000,2379,22,1,7,3504111.0
16500,150,3,1,7,3892444.0
3125,4125,70,1,7,2588400.0
2500,3001,57,1,7,2592000.0
3500,675,4,1,7,2061180.0
150,295,11,1,7,4586339.0
1000,1035,31,1,7,3022642.0
3000,160,5,1,7,2595600.0
6500,6969,119,1,7,2851200.0
350,1610,53,1,7,1468800.0
2000,177,6,1,7,2592000.0
8200,3516,63,1,7,3059627.0
7750,15,1,1,7,2592000.0
1000,210,3,1,7,2592000.0
500,625,15,1,7,2592000.0
600,631,24,1,7,2592000.0
10000,746,10,1,7,5184000.0
360,840,14,1,7,2423668.0
14000,57620,1756,1,7,2601683.0
8000,9040,225,1,7,5184000.0
400,1280,40,1,7,2592000.0
5999,2829,53,1,7,2520139.0
1400,28,2,1,7,1745103.0
5000,680,8,1,7,2592000.0
1800,0,0,1,7,2583213.0
1000,0,0,1,7,3888000.0
3500,2328,22,1,7,3801600.0
258,2,2,1,7,2854491.0
35000,4100,23,1,7,3843686.0
1500,0,0,1,7,2592000.0
2000,2115,35,1,7,2592000.0
1000,1024,20,1,7,2588400.0
10000,0,0,1,7,2492556.0
500,500,18,1,7,2120879.0
150,2911,100,1,7,2592000.0
5600,2180,29,1,7,5184000.0
6000,57,5,1,7,1981207.0
20000,21816,362,1,7,2592000.0
2500,2825,17,1,7,1727963.0
6615,1236,14,1,7,2592000.0
6600,6906,95,1,7,2592000.0
200,256,12,1,7,2595600.0
2300,4600,108,1,7,2159678.0
3000,10,1,1,7,2888162.0
600,830,30,1,7,2768231.0
1100,1933,58,1,7,2592000.0
50000,50,2,1,7,2588400.0
25,5,3,1,7,3170292.0
5000,121,10,1,7,2592000.0
500,545,10,1,7,785552.0
5000,8220,102,1,7,2181923.0
100,58,4,1,7,2592000.0
2500,0,0,1,7,2592000.0
100,71,4,1,7,2592000.0
3400,20,1,1,7,5184000.0
4000,7208,100,1,7,2870462.0
2000,188,9,1,7,2678400.0
1000,1134,11,1,7,2592000.0
30000,39111,142,1,7,2595600.0
25000,0,0,1,7,2592000.0
1000,1240,25,1,7,3301205.0
5000,0,0,1,7,2592000.0
5000,5101,58,1,7,1728000.0
100,125,1,1,7,2592000.0
1000,1111,27,1,7,3300269.0
5000,0,0,1,7,5184000.0
500,508,9,1,7,5184000.0
1000,215,3,1,7,3888000.0
3398,4158,45,1,7,2592000.0
880,61,3,1,7,2592000.0
100,250,6,1,7,5184000.0
750,10,1,1,7,1120921.0
250,270,2,1,7,1469553.0
3000,126,3,1,7,3930258.0
8000,25,1,1,7,2589677.0
30000,7130,23,1,7,5184000.0
2500,310,9,1,7,5184000.0
150,533,36,1,7,2592000.0
5000,350,5,1,7,3366794.0
1000,1031,27,1,7,2592000.0
28000,0,0,1,7,2592000.0
1200,1290,26,1,7,5180400.0
2700,40,1,1,7,2592000.0
750,342,11,1,7,5184000.0
250,70,2,1,7,2588400.0
800,3,1,1,7,2592000.0
12,130,15,1,7,5184000.0
5000,1285,30,1,7,5187600.0
5000,1,1,1,7,2592000.0
3000,0,0,1,7,2419200.0
10000,14156,216,1,7,2419200.0
5000,250,10,1,7,7776000.0
600,148,4,1,7,581966.0
650,0,0,1,7,3024000.0
2000,200,6,1,7,2469869.0
15000,17821,113,1,7,2592000.0
4000,4250,57,1,7,5440314.0
1850,1991,54,1,7,5184000.0
6500,9015,55,1,7,3202098.0
30000,31994,387,1,7,3895249.0
4000,26,2,1,7,2592000.0
1100,2447,69,1,7,2936263.0
1000,0,0,1,7,2592000.0
5000,150,2,1,7,2595600.0
1000,1075,23,1,7,2592000.0
5000,5004,29,1,7,2592000.0
20000,3518,65,1,7,2536277.0
750,0,0,1,7,1209600.0
64,71,6,1,7,1333362.0
5000,5220,77,1,7,2419200.0
2500,3040,36,1,7,2160000.0
16400,75,2,1,7,2592000.0
3800,3883,52,1,7,2160000.0
5000,0,0,1,7,2592000.0
800,1095,28,1,7,2592000.0
10,1193,165,1,7,2592000.0
600,1834,40,1,7,1651124.0
4300,4533,165,1,7,2433963.0
2500,2710,43,1,7,2836468.0
4500,7810,122,1,7,3523669.0
4250,6295,73,1,7,5184000.0
350,125,5,1,7,2592000.0
2000,2095,48,1,7,2588400.0
15000,778,9,1,7,3960757.0
600,55,6,1,7,1728000.0
3500,2577,30,1,7,1728000.0
300,945,8,1,7,2592000.0
500,510,22,1,7,2781835.0
10000,3755,63,1,7,2936218.0
5000,5133,44,1,7,2476621.0
2000,3610,71,1,7,2249241.0
700,0,0,1,7,2592000.0
9850,860,7,1,7,2592000.0
15000,1945,41,1,7,2592000.0
3000,372,11,1,7,3456000.0
52500,52500,194,1,7,4062429.0
5000,25,1,1,7,2592000.0
5500,1059,16,1,7,2592000.0
500,25,1,1,7,2592000.0
1100,1666,23,1,7,3283200.0
2800,4417,84,1,7,1821678.0
1500,1651,31,1,7,3533179.0
6500,6825,96,1,7,3888000.0
250,50,1,1,7,1225176.0
12000,1090,26,1,7,2592000.0
100,120,7,1,7,5184000.0
2000,2000,31,1,7,2595600.0
1500,1916,40,1,7,2592000.0
639,2297,79,1,7,1724400.0
200,48,9,1,7,5184000.0
10000,20,1,1,7,3888000.0
750,1515,27,1,7,2595600.0
4000,4245,14,1,7,2592000.0
100,0,0,1,7,2592000.0
5000,0,0,1,7,2592000.0
2000,2000,29,1,7,2592000.0
1800,451,14,1,7,2588400.0
6500,110,4,1,7,2592000.0
5000,140,4,1,7,4320000.0
4000,10,1,1,7,2592000.0
3000,311,9,1,7,1866304.0
5000,100,1,1,7,3524293.0
320,339,11,1,7,2592000.0
2000,6530,109,1,7,1853182.0
350000,55,1,1,7,2592000.0
8000,8010,192,1,7,2103360.0
5000,5346,41,1,7,2592000.0
600,258,5,1,7,2592000.0
5000,6834,120,1,7,2592000.0
2000,100,3,1,7,3475150.0
50000,12055,31,1,7,3548772.0
5000,0,0,1,7,2592000.0
1000,0,0,1,7,2592000.0
2000,485,9,1,7,2427076.0
3000,3160,31,1,7,2592000.0
2000,3481,61,1,7,5184000.0
8000,235,7,1,7,2592000.0
20000,20276,6,1,7,2326035.0
1000,1152,35,1,7,5184000.0
4000,3423,23,1,7,1235507.0
666,205,6,1,7,3888000.0
200,80,3,1,7,2592000.0
5000,0,0,1,7,2592000.0
35000,535,8,1,7,5184000.0
5000,788,7,1,7,2592000.0
3000,117,6,1,7,2592000.0
11000,25,1,1,7,3006780.0
10000,10055,50,1,7,1814400.0
2000,2571,85,1,7,2955086.0
20000,1212,23,1,7,3888000.0
2000,2240,25,1,7,2012416.0
5000,31,2,1,7,2592000.0
15000,17000,168,1,7,4166146.0
5000,0,0,1,7,3917689.0
1500,236,7,1,7,4579200.0
2000,2175,49,1,7,1543783.0
870,45,2,1,7,5184000.0
400,425,16,1,7,2538443.0
3000,3094,40,1,7,2592000.0
1500,145,8,1,7,1209600.0
2000,0,0,1,7,2592000.0
1700,1754,40,1,7,2588400.0
10000,78,5,1,7,867600.0
6000,711,8,1,7,2595600.0
1500,1644,78,1,7,1728000.0
5000,0,0,1,7,2328121.0
26375,100,1,1,7,3217792.0
2000,2430,36,1,7,2592000.0
500,0,0,1,7,2592000.0
5000,312,7,1,7,2592000.0
500,152,11,1,7,2592000.0
3000,3016,17,1,7,2592000.0
2500,976,18,1,7,2595600.0
1499,1711,30,1,7,2701186.0
600,5,1,1,7,2592000.0
2000,100,1,1,7,5184000.0
650,675,8,1,7,2890137.0
3600,1876,22,1,7,3010476.0
2000,50,1,1,7,2592000.0
13495,1500,18,1,7,2847600.0
2500,461,9,1,7,2592000.0
3500,3541,26,1,7,2293606.0
10000,10208,125,1,7,2592000.0
1000,134,7,1,7,1413309.0
3200,3390,32,1,7,2742023.0
2000,2050,32,1,7,2908417.0
3500,1411,21,1,7,2592000.0
12500,1416,14,1,7,2595600.0
2300,1170,13,1,7,2540412.0
25000,0,0,1,7,2588400.0
100000,0,0,1,7,2592000.0
750,198,9,1,7,3024000.0
7500,620,4,1,7,2684466.0
12000,12885,40,1,7,2592000.0
600,138,3,1,7,2882068.0
4000,5425,76,1,7,2592000.0
20000,86,5,1,7,5184000.0
3825,3868,40,1,7,2595600.0
1000,0,0,1,7,2592000.0
5000,4,2,1,7,2440123.0
12000,13460,225,1,7,1929645.0
15,6,2,1,7,2592000.0
7000,3525,15,1,7,5184000.0
4000,360,2,1,7,1875763.0
375,513,23,1,7,2592000.0
10000,0,0,1,7,3888000.0
1500,2067,26,1,7,3456000.0
70000,123,5,1,7,1728000.0
1500,0,0,1,7,2592000.0
2500,2796,60,1,7,1988359.0
1800,150,1,1,7,2592000.0
3000,3415,75,1,7,3417287.0
3500,1015,14,1,7,1296000.0
6000,331,17,1,7,2592000.0
35000,56,3,1,7,3891600.0
4000,41,3,1,7,3888000.0
1500,1826,44,1,7,2592000.0
2000,26,3,1,7,4798999.0
2100,55,2,1,7,2592000.0
1350,1525,18,1,7,2292890.0
4400,121,3,1,7,3456000.0
1000,1000,15,1,7,1101910.0
2500,55810,16,1,7,1255125.0
6000,6605,39,1,7,2592000.0
1200,2251,44,1,7,5270400.0
2000,2279,64,1,7,2592000.0
1000,1011,27,1,7,5184000.0
7000,0,0,1,7,2588021.0
4500,1,1,1,7,4913048.0
3000,0,0,1,7,2592000.0
2700,274,8,1,7,5086008.0
500,642,16,1,7,1728000.0
4800,3,1,1,7,2678400.0
1500,1608,40,1,7,1877140.0
20000,20901,201,1,7,2595600.0
100,0,0,1,7,675556.0
3000,50,2,1,7,5184000.0
45000,483,3,1,7,2592000.0
9000,9455,90,1,7,5184000.0
10000,10540,91,1,7,2419200.0
300,405,16,1,7,1416449.0
2500,0,0,1,7,2493526.0
18000,1445,11,1,7,2592000.0
500,156,5,1,7,2592000.0
30000,4104,74,1,7,3459600.0
8000,629,25,1,7,2340581.0
1,335,6,1,7,2665245.0
200000,6,2,1,7,5184000.0
1200,1225,16,1,7,1373483.0
600,671,13,1,7,2588400.0
550,1131,38,1,7,2592000.0
4000,4120,95,1,7,3888000.0
1000,100,1,1,7,3888000.0
6000,6130,64,1,7,4921080.0
7500,14493,199,1,7,3888000.0
1000,148,6,1,7,3137803.0
8000,8238,84,1,7,2720528.0
5000,5011,40,1,7,3888000.0
250,5,1,1,7,1728000.0
50000,9228,73,1,7,5184000.0
4500,5718,57,1,7,864000.0
4500,5414,102,1,7,2592000.0
500,110,2,1,7,2592000.0
5000,40,4,1,7,2592000.0
3500,100,4,1,7,4328847.0
550,15,2,1,7,2592000.0
4500,5420,76,1,7,3478271.0
500,81,2,1,7,2592000.0
6000,21,2,1,7,2588400.0
800,145,7,1,7,5184000.0
12000,800,2,1,7,2592000.0
4000,110,4,1,7,2592000.0
10000,900,13,1,7,7284948.0
1500,1870,29,1,7,1814400.0
850,1371,38,1,7,2592000.0
101,0,0,1,7,1055134.0
2500,2550,67,1,7,2592000.0
2500,2846,73,1,7,1209600.0
2500,2629,33,1,7,2592000.0
5100,0,0,1,7,2592000.0
26492,1,1,1,7,3459600.0
500,69,9,1,7,1814400.0
4000,4010,59,1,7,1638473.0
1000,1137,14,1,7,2588400.0
2000,2000,10,1,7,2592000.0
20000,121,3,1,7,5184000.0
1273,0,0,1,7,2592000.0
60,20,4,1,7,604800.0
1400,1597,26,1,7,4402995.0
10000,1050,16,1,7,5184000.0
1500,1890,24,1,7,2592000.0
8000,0,0,1,7,1430158.0
2300,2671,55,1,7,1296000.0
22000,285,4,1,7,2761974.0
13000,0,0,1,7,3888000.0
10000,105,3,1,7,3456000.0
375,1300,41,1,7,2592000.0
7500,1185,20,1,7,1900800.0
40000,40954,90,1,7,2592000.0
5000,20,1,1,7,4320000.0
6000,6000,123,1,7,4916361.0
3000,4517,61,1,7,2592000.0
1000,0,0,1,7,2095304.0
10000,11512,99,1,7,2595600.0
1500,67,4,1,7,2592000.0
1500,2363,42,1,7,3940802.0
5000,5197,65,1,7,5184000.0
750,778,23,1,7,1392299.0
5350,15,1,1,7,5184000.0
3850,196,13,1,7,2592000.0
5000,5011,40,1,7,3456000.0
9000,0,0,1,7,2592000.0
50,115,5,1,7,864000.0
525,100,5,1,7,2589309.0
12000,25,1,1,7,2588400.0
800,1,1,1,7,2592000.0
260,351,10,1,7,2592000.0
500,90,5,1,7,2595600.0
2000,561,31,1,7,2840520.0
1000,2177,54,1,7,1228677.0
300,0,0,1,7,2592000.0
50000,11159,152,1,7,2592000.0
30000,0,0,1,7,2592000.0
1500,12,1,1,7,2682829.0
3500,50,1,1,7,3049989.0
2000,357,10,1,7,2592000.0
7500,680,9,1,7,2592000.0
1450,250,6,1,7,1157388.0
100,2,2,1,7,2592000.0
500,70,7,1,7,2487001.0
23598,125,5,1,7,5184000.0
4000,56,2,1,7,2419200.0
650,692,38,1,7,1559767.0
3000,3082,33,1,7,2592000.0
900,2470,52,1,7,1468638.0
500,22,1,1,7,2592000.0
6000,125,3,1,7,2592000.0
6000,0,0,1,7,2592000.0
1000,1077,21,1,7,2939861.0
1500,2062,30,1,7,2592000.0
4000,938,26,1,7,2160000.0
1000,1075,19,1,7,3106243.0
10000,0,0,1,7,1209600.0
1000,40,4,1,7,2419200.0
300,420,7,1,7,2832975.0
4000,225,9,1,7,3888000.0
3000,3000,61,1,7,1296000.0
6000,880,17,1,7,2592000.0
2500,0,0,1,7,1324881.0
250,182,8,1,7,2592000.0
1500,2099,83,1,7,1728000.0
4000,4965,106,1,7,4669274.0
1000,1,1,1,7,1908216.0
500,25,2,1,7,5184000.0
15000,101,2,1,7,2400534.0
10000,10107,144,1,7,2396387.0
8000,8458,97,1,7,2592000.0
10000,0,0,1,7,2677268.0
18000,20330,33,1,7,3930954.0
368540,0,0,1,7,2592000.0
1000,1035,39,1,7,2768622.0
3500,150,2,1,7,2592000.0
10000,10909,86,1,7,1824292.0
2000,2121,51,1,7,2592000.0
600,121,4,1,7,2592000.0
650,748,23,1,7,1728000.0
250,0,0,1,7,432000.0
6800,791,14,1,7,5184000.0
10000,0,0,1,7,2592000.0
5000,6976,74,1,7,2595600.0
2500,2560,21,1,7,1542862.0
4000,5,1,1,7,2592000.0
6400,150,6,1,7,2617469.0
100,228,9,1,7,419430.0
500000,1,1,1,7,2292310.0
20000,0,0,1,7,4334083.0
999,1029,27,1,7,2158215.0
2100,3000,35,1,7,2592000.0
100000,8,8,1,7,2592000.0
1000,226,3,1,7,2592000.0
88000,467,6,1,7,2592000.0
12000,13935,407,1,7,1812617.0
1650,1780,29,1,7,2619397.0
27000,28160,223,1,7,1386546.0
3000,0,0,1,7,3884400.0
5000,308,7,1,7,1209600.0
1500,431,19,1,7,1814400.0
5000,0,0,1,7,2592000.0
3500,3510,37,1,7,1412845.0
2700,621,15,1,7,2592000.0
5000,0,0,1,7,5187952.0
75000,0,0,1,7,1656146.0
800,1861,24,1,7,2592000.0
5000,205,4,1,7,2300824.0
600,1034,24,1,7,844632.0
25000,14696,76,1,7,2595600.0
800,0,0,1,7,3297060.0
1000,360,10,1,7,2592000.0
2000,0,0,1,7,2851200.0
400,645,18,1,7,1296000.0
750,17,3,1,7,2592000.0
1500,290,7,1,7,4257121.0
30000,1775,14,1,7,5150297.0
100000,0,0,1,7,2592000.0
300,405,16,1,7,2671034.0
1250,1320,23,1,7,2144717.0
3000,3160,41,1,7,1268596.0
250,1255,82,1,7,1209600.0
450,40,2,1,7,864000.0
1000,25,1,1,7,903288.0
783670,0,0,1,7,3888000.0
10000,1126,15,1,7,2433972.0
5000,5085,51,1,7,3654107.0
1750,15,1,1,7,2755988.0
3500,2210,8,1,7,2595600.0
500,560,22,1,7,1147879.0
150,5,1,1,7,2592000.0
700,710,31,1,7,2595600.0
100000,0,0,1,7,2588400.0
5000,5179,104,1,7,2641265.0
800,0,0,1,7,2592000.0
500,1975,63,1,7,2592000.0
150,160,11,1,7,2427188.0
2000,55,3,1,7,2592000.0
20000,425,13,1,7,2592000.0
500,130,8,1,7,2592000.0
5500,5695,26,1,7,2592000.0
1950,1987,21,1,7,1728000.0
1500,30,1,1,7,1376751.0
250,20,2,1,7,2592000.0
6000,55,2,1,7,3024000.0
3200,3366,32,1,7,2592000.0
3500,595,9,1,7,2023152.0
10,0,0,1,7,1209600.0
1400,125,3,1,7,1804698.0
500,180,6,1,7,2592000.0
500,1072,17,1,7,3379917.0
1001,1201,18,1,7,2592000.0
10000,10395,68,1,7,2592000.0
2000,155,3,1,7,2647212.0
600000,2,2,1,7,5184000.0
3000,5,1,1,7,5184000.0
2000,1,1,1,7,2592000.0
3500,547,18,1,7,3110400.0
250,556,24,1,7,604800.0
800,880,28,1,7,2592000.0
750,22,1,1,7,1814400.0
25000,55,4,1,7,5184000.0
500,3713,263,1,7,2592000.0
66000,0,0,1,7,3154961.0
200,511,22,1,7,1296000.0
1000,160,3,1,7,2592000.0
1000,1035,18,1,7,2883642.0
1000,288,9,1,7,2592000.0
32000,32523,333,1,7,2592000.0
7,51,3,1,7,2592000.0
5000,20,1,1,7,2242151.0
1500,1705,31,1,7,2160000.0
390,51,4,1,7,1468800.0
800,870,17,1,7,2592000.0
5200,65,1,1,7,2595600.0
1000,1390,24,1,7,2587766.0
3500,450,19,1,7,2678400.0
800,360,6,1,7,2592000.0
1500,2821,47,1,7,2592000.0
2000,25,1,1,7,2592000.0
400,299,24,1,7,1716583.0
3000,1676,19,1,7,2592000.0
400,10,1,1,7,3171542.0
1000,136,5,1,7,2073640.0
1500,1525,15,1,7,4437478.0
20000,0,0,1,7,5101921.0
1800,1821,43,1,7,2804940.0
1500,1709,28,1,7,2592000.0
100,240,8,1,7,891165.0
1500,1912,27,1,7,3024000.0
20000,23631,168,1,7,3456000.0
650,0,0,1,7,2592000.0
500,752,18,1,7,1209600.0
2500,10,1,1,7,3884400.0
250,638,21,1,7,583505.0
17000,17466,324,1,7,1712207.0
7800,2096,27,1,7,2592000.0
500,936,16,1,7,2588400.0
25000,782,28,1,7,3888000.0
2100,1820,11,1,7,864000.0
800,25,2,1,7,2592000.0
5800,8642,146,1,7,2426397.0
5000,5500,30,1,7,3888000.0
17220,0,0,1,7,2592000.0
1714,75,2,1,7,1296000.0
4800,635,6,1,7,1420112.0
2500,2628,30,1,7,2592000.0
10000,111,3,1,7,5184000.0
8000,1406,34,1,7,2595600.0
500,1262,55,1,7,2592000.0
6400,6528,28,1,7,888185.0
3400,0,0,1,7,3456000.0
2100,511,16,1,7,2592000.0
5000,2229,44,1,7,3324586.0
5000,5380,14,1,7,3542400.0
250,830,13,1,7,2592000.0
2000,2075,33,1,7,1728000.0
20000,0,0,1,7,2592000.0
10000,961,12,1,7,2693593.0
5500,521,14,1,7,4492800.0
10000,10350,44,1,7,2592000.0
10000,20,1,1,7,2592000.0
100,0,0,1,7,2978612.0
125000,0,0,1,7,4752000.0
1400,1985,54,1,7,2592000.0
600,2190,18,1,7,3072464.0
3500,6375,82,1,7,2426391.0
1200,1370,39,1,7,1728000.0
2000,3170,65,1,7,5184000.0
3000,4056,51,1,7,2693642.0
500,5,1,1,7,2592000.0
300,300,13,1,7,2592000.0
12000,0,0,1,7,2592000.0
1300,20,1,1,7,2678400.0
3000,100,2,1,7,5187600.0
1,5,3,1,7,969406.0
3600,8663,61,1,7,2588400.0
1500,147,6,1,7,3888000.0
5000,6182,149,1,7,2592000.0
500,1115,33,1,7,2345905.0
2500,476,7,1,7,5184000.0
10000,414,8,1,7,2592000.0
10,11,2,1,7,2548792.0
400,0,0,1,7,2592000.0
150000,50,3,1,7,5139576.0
300,380,8,1,7,2592000.0
600,685,41,1,7,2080421.0
2500,0,0,1,7,2592000.0
325000,30,2,1,7,2592000.0
2000,986,37,1,7,2160000.0
40000,5,1,1,7,1501660.0
24000,0,0,1,7,2592000.0
6500,125,2,1,7,2592000.0
365,383,27,1,7,2592000.0
6500,155,5,1,7,2592000.0
15000,1060,19,1,7,2592000.0
15000,15527,118,1,7,3301186.0
650,681,12,1,7,1292616.0
750,5,1,1,7,1728000.0
1500,11350,345,1,7,3888000.0
5000,1675,14,1,7,2698396.0
2500,6910,32,1,7,2592000.0
5000,5063,26,1,7,5184000.0
1500,3530,154,1,7,2592000.0
4000,4190,79,1,7,1987200.0
16000,3510,26,1,7,2592000.0
5000,0,0,1,7,2765571.0
7500,100,1,1,7,5184000.0
3000,3503,41,1,7,2592000.0
50000,0,0,1,7,1583619.0
20000,25,1,1,7,2592000.0
700,2280,33,1,7,2150264.0
3000,4242,57,1,7,1224821.0
3500,1510,13,1,7,2595600.0
500,956,37,1,7,2592000.0
600,0,0,1,7,1728000.0
3700,0,0,1,7,1108793.0
125000,100,1,1,7,5180674.0
25000,110,3,1,7,2592000.0
1000,1498,30,1,7,3639723.0
750,1225,33,1,7,2419200.0
380,75,1,1,7,1254914.0
3500,0,0,1,7,2160000.0
350,605,25,1,7,2676966.0
3500,959,22,1,7,5184000.0
8000,0,0,1,7,2595600.0
600,625,21,1,7,2592000.0
13000,12,2,1,7,5184000.0
900,1000,19,1,7,2592000.0
950,1344,40,1,7,2588400.0
3000,3580,79,1,7,2592000.0
400,400,8,1,7,1296000.0
100000,0,0,1,7,2592000.0
5000,0,0,1,7,2592000.0
5000,6660,48,1,7,5184000.0
10000,101,2,1,7,5184000.0
2500,50,1,1,7,5184000.0
1200,1225,38,1,7,2592000.0
2000,2246,39,1,7,4277252.0
1500,1728,34,1,7,2940007.0
2500,0,0,1,7,1441321.0
1000,95,5,1,7,2592000.0
50,118,6,1,7,2592000.0
2300,6685,213,1,7,2588400.0
3750,100,2,1,7,2592000.0
200000,0,0,1,7,5184000.0
15000,1101,6,1,7,5184000.0
500,1065,69,1,7,2735855.0
2200,0,0,1,7,1036528.0
6000,6087,32,1,7,2529039.0
3000,4268,18,1,7,2793126.0
5000,5310,58,1,7,4320000.0
6500,344,18,1,7,2427159.0
4500,55,2,1,7,2592000.0
3000,3426,47,1,7,2592000.0
3300,0,0,1,7,3456000.0
3000,3001,83,1,7,2438864.0
3500,2070,28,1,7,1987200.0
35000,25,1,1,7,5184000.0
1500,100,1,1,7,1296000.0
200,0,0,1,7,5184000.0
2000,2750,83,1,7,2623761.0
25000,0,0,1,7,2592000.0
1500,40,1,1,7,2592000.0
3500,4370,63,1,7,2989382.0
500,0,0,1,7,2592000.0
200,1761,30,1,7,2592000.0
95000,0,0,1,7,1641600.0
500,205,7,1,7,273282.0
6000,7072,69,1,7,2592000.0
900,15,1,1,7,2592000.0
1750,8845,146,1,7,2626792.0
5000,11075,318,1,7,1864034.0
10000,15577,405,1,7,2592000.0
2500,3135,20,1,7,1296000.0
1750,1818,33,1,7,2592000.0
85000,17680,93,1,7,2851200.0
2500,55,3,1,7,5184000.0
4877,2376,10,1,7,3509446.0
150,155,7,1,7,1296000.0
1000,1,1,1,7,2588400.0
1500,2301,33,1,7,1502401.0
2000,2610,46,1,7,2592000.0
1600,1735,40,1,7,1337351.0
3000,3568,72,1,7,2333593.0
10000,280,8,1,7,5180400.0
500,559,18,1,7,1055689.0
500,860,24,1,7,2588400.0
9600,4550,23,1,7,2419200.0
3600,0,0,1,7,2592000.0
1500,0,0,1,7,2588400.0
4250,0,0,1,7,1937494.0
500,517,10,1,7,3024000.0
12500,540,10,1,7,2592000.0
2000,2444,21,1,7,2160000.0
9000,10612,125,1,7,2592000.0
2000,2034,62,1,7,2204466.0
315,480,24,1,7,864000.0
200,0,0,1,7,864000.0
3000,730,4,1,7,1731600.0
1500,1625,7,1,7,3888000.0
1400,1780,21,1,7,2337277.0
500,1623,64,1,7,3368489.0
530,120,3,1,7,1209600.0
19900,0,0,1,7,2592000.0
12225,12808,152,1,7,2592000.0
3000,0,0,1,7,2592000.0
12500,16177,148,1,7,2588400.0
1500,1635,27,1,7,1814400.0
11710,2192,26,1,7,2592000.0
600,710,25,1,7,2596471.0
500,6,2,1,7,2592000.0
1500,90,3,1,7,1814400.0
1000,1677,41,1,7,2592000.0
777,0,0,1,7,2592000.0
150,150,5,1,7,2592000.0
22500,0,0,1,7,2505600.0
1,0,0,1,7,5184000.0
678,1685,50,1,7,2592000.0
3200,1450,13,1,7,3888000.0
201349,319,9,1,7,1468800.0
4500,75,2,1,7,2777112.0
4000,0,0,1,7,601200.0
12000,0,0,1,7,2330125.0
2300,0,0,1,7,1209600.0
10000,0,0,1,7,2595600.0
7500,10488,147,1,7,2592000.0
5000,270,12,1,7,3377996.0
7000,301,6,1,7,2592000.0
150,0,0,1,7,2387882.0
1000,5,1,1,7,2592000.0
5000,0,0,1,7,2592000.0
23000,3829,54,1,7,2764800.0
6600,369,11,1,7,2592000.0
20000,20052,221,1,7,2592000.0
1000,400,13,1,7,2592000.0
3000,356,4,1,7,2592000.0
2500,2550,41,1,7,1512742.0
4000,20,2,1,7,2592000.0
45000,340,5,1,7,3969977.0
1000,1293,30,1,7,1296000.0
2000,2026,12,1,7,1302092.0
25000,0,0,1,7,3888000.0
7000,7100,35,1,7,2592000.0
9000,0,0,1,7,3884400.0
10000,22,3,1,7,2688565.0
1000,521,13,1,7,2592000.0
10000,0,0,1,7,2592000.0
7500,2742,81,1,7,2592000.0
750,0,0,1,7,2735085.0
800,118,5,1,7,2592000.0
4600,5670,116,1,7,2592000.0
8500,10487,80,1,7,1418055.0
7000,898,14,1,7,3456000.0
1700,281,8,1,7,4121350.0
15000,2740,40,1,7,3456000.0
20000,1,1,1,7,1818000.0
10000,120,4,1,7,2592000.0
1900,1925,46,1,7,5187600.0
17000,311,4,1,7,3888000.0
1995,2166,24,1,7,432000.0
2500,2788,72,1,7,3977970.0
5000,0,0,1,7,1987200.0
20000,276,9,1,7,2592000.0
20000,301,4,1,7,3574776.0
1000,516,33,1,7,2592000.0
10000,80,2,1,7,6922409.0
4500,5864,87,1,7,2592000.0
5000,5356,90,1,7,2592000.0
78000,2688,50,1,7,5184000.0
5000,5601,125,1,7,2592000.0
8000,0,0,1,7,1296000.0
250,316,8,1,7,2678400.0
200,274,9,1,7,3888000.0
